# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 15:20:07 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14048000 JOHN DAY RIVER AT MCDONALD FERRY, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14048000
#            TS   parameter     statistic     Description
#        113351       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	113351_00060_00003	113351_00060_00003_cd
USGS	14048000	2006-10-16	358	A
USGS	14048000	2006-10-17	350	A
USGS	14048000	2006-10-18	355	A
USGS	14048000	2006-10-19	372	A
USGS	14048000	2006-10-20	387	A
USGS	14048000	2006-10-21	408	A
USGS	14048000	2006-10-22	416	A
USGS	14048000	2006-10-23	405	A
USGS	14048000	2006-10-24	446	A
USGS	14048000	2006-10-25	440	A
USGS	14048000	2006-10-26	416	A
USGS	14048000	2006-10-27	402	A
USGS	14048000	2006-10-28	394	A
USGS	14048000	2006-10-29	387	A
USGS	14048000	2006-10-30	382	A
USGS	14048000	2006-10-31	378	A
USGS	14048000	2006-11-01	375	A
USGS	14048000	2006-11-02	375	A
USGS	14048000	2006-11-03	376	A
USGS	14048000	2006-11-04	361	A
USGS	14048000	2006-11-05	334	A
USGS	14048000	2006-11-06	356	A
USGS	14048000	2006-11-07	411	A
USGS	14048000	2006-11-08	438	A
USGS	14048000	2006-11-09	489	A
USGS	14048000	2006-11-10	603	A
USGS	14048000	2006-11-11	571	A
USGS	14048000	2006-11-12	623	A
USGS	14048000	2006-11-13	592	A
USGS	14048000	2006-11-14	548	A
USGS	14048000	2006-11-15	566	A
USGS	14048000	2006-11-16	584	A
USGS	14048000	2006-11-17	596	A
USGS	14048000	2006-11-18	588	A
USGS	14048000	2006-11-19	561	A
USGS	14048000	2006-11-20	584	A
USGS	14048000	2006-11-21	586	A
USGS	14048000	2006-11-22	571	A
USGS	14048000	2006-11-23	568	A
USGS	14048000	2006-11-24	692	A
USGS	14048000	2006-11-25	748	A
USGS	14048000	2006-11-26	718	A
USGS	14048000	2006-11-27	673	A
USGS	14048000	2006-11-28	649	A
USGS	14048000	2006-11-29	644	A
USGS	14048000	2006-11-30	611	A
USGS	14048000	2006-12-01	574	A
USGS	14048000	2006-12-02	518	A
USGS	14048000	2006-12-03	491	A
USGS	14048000	2006-12-04	490	A
USGS	14048000	2006-12-05	535	A
USGS	14048000	2006-12-06	496	A
USGS	14048000	2006-12-07	466	A
USGS	14048000	2006-12-08	480	A
USGS	14048000	2006-12-09	537	A
USGS	14048000	2006-12-10	550	A
USGS	14048000	2006-12-11	550	A
USGS	14048000	2006-12-12	598	A
USGS	14048000	2006-12-13	638	A
USGS	14048000	2006-12-14	682	A
USGS	14048000	2006-12-15	1040	A
USGS	14048000	2006-12-16	2220	A
USGS	14048000	2006-12-17	3140	A
USGS	14048000	2006-12-18	2090	A
USGS	14048000	2006-12-19	1440	A
USGS	14048000	2006-12-20	1020	A
USGS	14048000	2006-12-21	863	A
USGS	14048000	2006-12-22	877	A
USGS	14048000	2006-12-23	925	A
USGS	14048000	2006-12-24	1030	A
USGS	14048000	2006-12-25	1060	A
USGS	14048000	2006-12-26	1200	A
USGS	14048000	2006-12-27	2020	A
USGS	14048000	2006-12-28	3170	A
USGS	14048000	2006-12-29	3160	A
USGS	14048000	2006-12-30	2270	A
USGS	14048000	2006-12-31	1700	A
USGS	14048000	2007-01-01	1490	A
USGS	14048000	2007-01-02	1400	A
USGS	14048000	2007-01-03	1370	A
USGS	14048000	2007-01-04	1550	A
USGS	14048000	2007-01-05	1970	A
USGS	14048000	2007-01-06	2400	A
USGS	14048000	2007-01-07	1970	A
USGS	14048000	2007-01-08	1780	A
USGS	14048000	2007-01-09	1670	A
USGS	14048000	2007-01-10	1650	A
USGS	14048000	2007-01-11	1840	A
USGS	14048000	2007-01-12	1800	A
USGS	14048000	2007-01-13	1630	A
USGS	14048000	2007-01-14	1220	A:e
USGS	14048000	2007-01-15	900	A:e
USGS	14048000	2007-01-16	840	A:e
USGS	14048000	2007-01-17	840	A:e
USGS	14048000	2007-01-18	860	A:e
USGS	14048000	2007-01-19	900	A:e
USGS	14048000	2007-01-20	920	A:e
USGS	14048000	2007-01-21	940	A:e
USGS	14048000	2007-01-22	980	A:e
USGS	14048000	2007-01-23	1000	A:e
USGS	14048000	2007-01-24	980	A:e
USGS	14048000	2007-01-25	940	A:e
USGS	14048000	2007-01-26	895	A
USGS	14048000	2007-01-27	861	A
USGS	14048000	2007-01-28	825	A
USGS	14048000	2007-01-29	785	A
USGS	14048000	2007-01-30	744	A
USGS	14048000	2007-01-31	712	A
USGS	14048000	2007-02-01	682	A
USGS	14048000	2007-02-02	712	A
USGS	14048000	2007-02-03	670	A
USGS	14048000	2007-02-04	625	A
USGS	14048000	2007-02-05	616	A
USGS	14048000	2007-02-06	663	A
USGS	14048000	2007-02-07	774	A
USGS	14048000	2007-02-08	877	A
USGS	14048000	2007-02-09	1050	A
USGS	14048000	2007-02-10	1150	A
USGS	14048000	2007-02-11	1340	A
USGS	14048000	2007-02-12	1570	A
USGS	14048000	2007-02-13	1930	A
USGS	14048000	2007-02-14	2520	A
USGS	14048000	2007-02-15	2160	A
USGS	14048000	2007-02-16	1980	A
USGS	14048000	2007-02-17	3270	A
USGS	14048000	2007-02-18	5310	A
USGS	14048000	2007-02-19	5280	A
USGS	14048000	2007-02-20	4480	A
USGS	14048000	2007-02-21	3730	A
USGS	14048000	2007-02-22	3280	A
USGS	14048000	2007-02-23	2870	A
USGS	14048000	2007-02-24	2680	A
USGS	14048000	2007-02-25	2480	A
USGS	14048000	2007-02-26	2310	A
USGS	14048000	2007-02-27	2190	A
USGS	14048000	2007-02-28	2080	A
USGS	14048000	2007-03-01	1940	A
USGS	14048000	2007-03-02	1850	A
USGS	14048000	2007-03-03	1770	A
USGS	14048000	2007-03-04	1750	A
USGS	14048000	2007-03-05	1920	A
USGS	14048000	2007-03-06	2710	A
USGS	14048000	2007-03-07	3570	A
USGS	14048000	2007-03-08	4200	A
USGS	14048000	2007-03-09	5560	A
USGS	14048000	2007-03-10	5760	A
USGS	14048000	2007-03-11	4850	A
USGS	14048000	2007-03-12	4590	A
USGS	14048000	2007-03-13	5120	A
USGS	14048000	2007-03-14	6030	A
USGS	14048000	2007-03-15	6140	A
USGS	14048000	2007-03-16	5560	A
USGS	14048000	2007-03-17	4840	A
USGS	14048000	2007-03-18	4500	A
USGS	14048000	2007-03-19	4590	A
USGS	14048000	2007-03-20	4900	A
USGS	14048000	2007-03-21	4960	A
USGS	14048000	2007-03-22	5190	A
USGS	14048000	2007-03-23	4670	A
USGS	14048000	2007-03-24	4230	A
USGS	14048000	2007-03-25	4020	A
USGS	14048000	2007-03-26	4000	A
USGS	14048000	2007-03-27	4460	A
USGS	14048000	2007-03-28	4580	A
USGS	14048000	2007-03-29	4640	A
USGS	14048000	2007-03-30	4160	A
USGS	14048000	2007-03-31	3850	A
USGS	14048000	2007-04-01	3710	A
USGS	14048000	2007-04-02	3600	A
USGS	14048000	2007-04-03	3530	A
USGS	14048000	2007-04-04	3270	A
USGS	14048000	2007-04-05	3020	A
USGS	14048000	2007-04-06	2920	A
USGS	14048000	2007-04-07	2830	A
USGS	14048000	2007-04-08	2930	A
USGS	14048000	2007-04-09	3410	A
USGS	14048000	2007-04-10	4890	A
USGS	14048000	2007-04-11	5410	A
USGS	14048000	2007-04-12	4960	A
USGS	14048000	2007-04-13	4510	A
USGS	14048000	2007-04-14	4340	A
USGS	14048000	2007-04-15	4180	A
USGS	14048000	2007-04-16	4340	A
USGS	14048000	2007-04-17	4310	A
USGS	14048000	2007-04-18	3960	A
USGS	14048000	2007-04-19	4620	A
USGS	14048000	2007-04-20	4370	A
USGS	14048000	2007-04-21	4120	A
USGS	14048000	2007-04-22	3900	A
USGS	14048000	2007-04-23	3760	A
USGS	14048000	2007-04-24	3960	A
USGS	14048000	2007-04-25	3900	A
USGS	14048000	2007-04-26	3600	A:e
USGS	14048000	2007-04-27	3600	A:e
USGS	14048000	2007-04-28	3500	A:e
USGS	14048000	2007-04-29	3400	A:e
USGS	14048000	2007-04-30	3800	A:e
USGS	14048000	2007-05-01	4000	A:e
USGS	14048000	2007-05-02	4000	A:e
USGS	14048000	2007-05-03	4000	A:e
USGS	14048000	2007-05-04	4600	A:e
USGS	14048000	2007-05-05	4200	A:e
USGS	14048000	2007-05-06	3600	A:e
USGS	14048000	2007-05-07	3200	A:e
USGS	14048000	2007-05-08	2900	A:e
USGS	14048000	2007-05-09	2800	A:e
USGS	14048000	2007-05-10	2900	A
USGS	14048000	2007-05-11	2990	A
USGS	14048000	2007-05-12	3310	A
USGS	14048000	2007-05-13	3410	A
USGS	14048000	2007-05-14	3140	A
USGS	14048000	2007-05-15	2940	A
USGS	14048000	2007-05-16	2620	A
USGS	14048000	2007-05-17	2380	A
USGS	14048000	2007-05-18	2190	A
USGS	14048000	2007-05-19	2110	A
USGS	14048000	2007-05-20	2050	A
USGS	14048000	2007-05-21	1950	A
USGS	14048000	2007-05-22	1850	A
USGS	14048000	2007-05-23	1910	A
USGS	14048000	2007-05-24	1920	A
USGS	14048000	2007-05-25	1790	A
USGS	14048000	2007-05-26	1630	A
USGS	14048000	2007-05-27	1480	A
USGS	14048000	2007-05-28	1370	A
USGS	14048000	2007-05-29	1290	A
USGS	14048000	2007-05-30	1240	A
USGS	14048000	2007-05-31	1190	A
USGS	14048000	2007-06-01	1090	A
USGS	14048000	2007-06-02	1000	A
USGS	14048000	2007-06-03	956	A
USGS	14048000	2007-06-04	910	A
USGS	14048000	2007-06-05	917	A
USGS	14048000	2007-06-06	1030	A
USGS	14048000	2007-06-07	1060	A
USGS	14048000	2007-06-08	1180	A
USGS	14048000	2007-06-09	1210	A
USGS	14048000	2007-06-10	1050	A
USGS	14048000	2007-06-11	940	A
USGS	14048000	2007-06-12	875	A
USGS	14048000	2007-06-13	1080	A
USGS	14048000	2007-06-14	1200	A
USGS	14048000	2007-06-15	957	A
USGS	14048000	2007-06-16	833	A
USGS	14048000	2007-06-17	743	A
USGS	14048000	2007-06-18	692	A
USGS	14048000	2007-06-19	662	A
USGS	14048000	2007-06-20	624	A
USGS	14048000	2007-06-21	586	A
USGS	14048000	2007-06-22	551	A
USGS	14048000	2007-06-23	505	A
USGS	14048000	2007-06-24	476	A
USGS	14048000	2007-06-25	438	A
USGS	14048000	2007-06-26	413	A
USGS	14048000	2007-06-27	384	A
USGS	14048000	2007-06-28	368	A
USGS	14048000	2007-06-29	362	A
USGS	14048000	2007-06-30	356	A
USGS	14048000	2007-07-01	329	A
USGS	14048000	2007-07-02	297	A
USGS	14048000	2007-07-03	290	A
USGS	14048000	2007-07-04	278	A
USGS	14048000	2007-07-05	265	A
USGS	14048000	2007-07-06	251	A
USGS	14048000	2007-07-07	236	A
USGS	14048000	2007-07-08	219	A
USGS	14048000	2007-07-09	203	A
USGS	14048000	2007-07-10	191	A
USGS	14048000	2007-07-11	173	A
USGS	14048000	2007-07-12	155	A
USGS	14048000	2007-07-13	144	A
USGS	14048000	2007-07-14	138	A
USGS	14048000	2007-07-15	124	A
USGS	14048000	2007-07-16	116	A
USGS	14048000	2007-07-17	111	A
USGS	14048000	2007-07-18	105	A
USGS	14048000	2007-07-19	107	A
USGS	14048000	2007-07-20	103	A
USGS	14048000	2007-07-21	106	A
USGS	14048000	2007-07-22	104	A
USGS	14048000	2007-07-23	99.4	A
USGS	14048000	2007-07-24	90.1	A
USGS	14048000	2007-07-25	90.2	A
USGS	14048000	2007-07-26	90.3	A
USGS	14048000	2007-07-27	86.4	A
USGS	14048000	2007-07-28	82.7	A
USGS	14048000	2007-07-29	76.7	A
USGS	14048000	2007-07-30	73.3	A
USGS	14048000	2007-07-31	67.9	A
USGS	14048000	2007-08-01	61.9	A
USGS	14048000	2007-08-02	57.3	A
USGS	14048000	2007-08-03	53.4	A
USGS	14048000	2007-08-04	51.8	A
USGS	14048000	2007-08-05	51.5	A
USGS	14048000	2007-08-06	50.9	A
USGS	14048000	2007-08-07	46.8	A
USGS	14048000	2007-08-08	42.6	A
USGS	14048000	2007-08-09	37.5	A
USGS	14048000	2007-08-10	35.1	A
USGS	14048000	2007-08-11	35.5	A
USGS	14048000	2007-08-12	34.2	A
USGS	14048000	2007-08-13	31.2	A
USGS	14048000	2007-08-14	29.3	A
USGS	14048000	2007-08-15	32.1	A
USGS	14048000	2007-08-16	32.9	A
USGS	14048000	2007-08-17	29.6	A
USGS	14048000	2007-08-18	29.7	A
USGS	14048000	2007-08-19	33.6	A
USGS	14048000	2007-08-20	34.3	A
USGS	14048000	2007-08-21	35.1	A
USGS	14048000	2007-08-22	38.6	A
USGS	14048000	2007-08-23	38.8	A
USGS	14048000	2007-08-24	37.2	A
USGS	14048000	2007-08-25	34.2	A
USGS	14048000	2007-08-26	31.9	A
USGS	14048000	2007-08-27	28.9	A
USGS	14048000	2007-08-28	29.9	A
USGS	14048000	2007-08-29	60.5	A
USGS	14048000	2007-08-30	76.8	A
USGS	14048000	2007-08-31	68.5	A
USGS	14048000	2007-09-01	62.8	A
USGS	14048000	2007-09-02	62.4	A
USGS	14048000	2007-09-03	57.9	A
USGS	14048000	2007-09-04	53.8	A
USGS	14048000	2007-09-05	54.5	A
USGS	14048000	2007-09-06	59.2	A
USGS	14048000	2007-09-07	65.8	A
USGS	14048000	2007-09-08	74.0	A
USGS	14048000	2007-09-09	69.1	A
USGS	14048000	2007-09-10	61.0	A
USGS	14048000	2007-09-11	68.4	A
USGS	14048000	2007-09-12	81.3	A
USGS	14048000	2007-09-13	79.0	A
USGS	14048000	2007-09-14	89.2	A
USGS	14048000	2007-09-15	88.4	A
USGS	14048000	2007-09-16	81.4	A
USGS	14048000	2007-09-17	78.8	A
USGS	14048000	2007-09-18	74.0	A
USGS	14048000	2007-09-19	69.2	A
USGS	14048000	2007-09-20	64.2	A
USGS	14048000	2007-09-21	60.7	A
USGS	14048000	2007-09-22	54.8	A
USGS	14048000	2007-09-23	53.9	A
USGS	14048000	2007-09-24	52.0	A
USGS	14048000	2007-09-25	50.1	A
USGS	14048000	2007-09-26	47.7	A
USGS	14048000	2007-09-27	54.9	A
USGS	14048000	2007-09-28	64.2	A
USGS	14048000	2007-09-29	64.9	A
USGS	14048000	2007-09-30	79.8	A
USGS	14048000	2007-10-01	92.0	A
USGS	14048000	2007-10-02	94.1	A
USGS	14048000	2007-10-03	97.1	A
USGS	14048000	2007-10-04	123	A
USGS	14048000	2007-10-05	168	A
USGS	14048000	2007-10-06	217	A
USGS	14048000	2007-10-07	266	A
USGS	14048000	2007-10-08	276	A
USGS	14048000	2007-10-09	306	A
USGS	14048000	2007-10-10	313	A
USGS	14048000	2007-10-11	299	A
USGS	14048000	2007-10-12	298	A
USGS	14048000	2007-10-13	289	A
USGS	14048000	2007-10-14	290	A
USGS	14048000	2007-10-15	299	A
USGS	14048000	2007-10-16	304	A
USGS	14048000	2007-10-17	304	A
USGS	14048000	2007-10-18	297	A
USGS	14048000	2007-10-19	325	A
USGS	14048000	2007-10-20	335	A
USGS	14048000	2007-10-21	354	A
USGS	14048000	2007-10-22	389	A
USGS	14048000	2007-10-23	514	A
USGS	14048000	2007-10-24	584	A
USGS	14048000	2007-10-25	487	A
USGS	14048000	2007-10-26	438	A
USGS	14048000	2007-10-27	405	A
USGS	14048000	2007-10-28	389	A
USGS	14048000	2007-10-29	386	A
USGS	14048000	2007-10-30	379	A
USGS	14048000	2007-10-31	379	A
USGS	14048000	2007-11-01	368	A
USGS	14048000	2007-11-02	367	A
USGS	14048000	2007-11-03	364	A
USGS	14048000	2007-11-04	362	A
USGS	14048000	2007-11-05	362	A
USGS	14048000	2007-11-06	355	A
USGS	14048000	2007-11-07	352	A
USGS	14048000	2007-11-08	342	A
USGS	14048000	2007-11-09	351	A
USGS	14048000	2007-11-10	356	A
USGS	14048000	2007-11-11	355	A
USGS	14048000	2007-11-12	353	A
USGS	14048000	2007-11-13	353	A
USGS	14048000	2007-11-14	350	A
USGS	14048000	2007-11-15	354	A
USGS	14048000	2007-11-16	365	A
USGS	14048000	2007-11-17	391	A
USGS	14048000	2007-11-18	436	A
USGS	14048000	2007-11-19	454	A
USGS	14048000	2007-11-20	510	A
USGS	14048000	2007-11-21	966	A
USGS	14048000	2007-11-22	1130	A
USGS	14048000	2007-11-23	964	A
USGS	14048000	2007-11-24	801	A
USGS	14048000	2007-11-25	652	A
USGS	14048000	2007-11-26	560	A
USGS	14048000	2007-11-27	486	A
USGS	14048000	2007-11-28	481	A
USGS	14048000	2007-11-29	598	A
USGS	14048000	2007-11-30	543	A
USGS	14048000	2007-12-01	557	A
USGS	14048000	2007-12-02	555	A
USGS	14048000	2007-12-03	556	A
USGS	14048000	2007-12-04	546	A
USGS	14048000	2007-12-05	522	A
USGS	14048000	2007-12-06	621	A
USGS	14048000	2007-12-07	1220	A
USGS	14048000	2007-12-08	1190	A
USGS	14048000	2007-12-09	1250	A
USGS	14048000	2007-12-10	1230	A
USGS	14048000	2007-12-11	1030	A
USGS	14048000	2007-12-12	826	A
USGS	14048000	2007-12-13	700	A
USGS	14048000	2007-12-14	732	A
USGS	14048000	2007-12-15	676	A
USGS	14048000	2007-12-16	781	A
USGS	14048000	2007-12-17	749	A
USGS	14048000	2007-12-18	687	A
USGS	14048000	2007-12-19	671	A
USGS	14048000	2007-12-20	659	A
USGS	14048000	2007-12-21	706	A
USGS	14048000	2007-12-22	747	A
USGS	14048000	2007-12-23	841	A
USGS	14048000	2007-12-24	796	A
USGS	14048000	2007-12-25	723	A
USGS	14048000	2007-12-26	736	A
USGS	14048000	2007-12-27	1130	A
USGS	14048000	2007-12-28	1080	A
USGS	14048000	2007-12-29	979	A
USGS	14048000	2007-12-30	955	A
USGS	14048000	2007-12-31	944	A
USGS	14048000	2008-01-01	910	A
USGS	14048000	2008-01-02	826	A
USGS	14048000	2008-01-03	720	A
USGS	14048000	2008-01-04	716	A
USGS	14048000	2008-01-05	739	A
USGS	14048000	2008-01-06	843	A
USGS	14048000	2008-01-07	929	A
USGS	14048000	2008-01-08	992	A
USGS	14048000	2008-01-09	933	A
USGS	14048000	2008-01-10	879	A
USGS	14048000	2008-01-11	858	A
USGS	14048000	2008-01-12	852	A
USGS	14048000	2008-01-13	881	A
USGS	14048000	2008-01-14	971	A
USGS	14048000	2008-01-15	1030	A
USGS	14048000	2008-01-16	983	A
USGS	14048000	2008-01-17	914	A
USGS	14048000	2008-01-18	877	A
USGS	14048000	2008-01-19	768	A
USGS	14048000	2008-01-20	716	A
USGS	14048000	2008-01-21	720	A:e
USGS	14048000	2008-01-22	770	A:e
USGS	14048000	2008-01-23	820	A:e
USGS	14048000	2008-01-24	690	A:e
USGS	14048000	2008-01-25	590	A:e
USGS	14048000	2008-01-26	559	A
USGS	14048000	2008-01-27	571	A
USGS	14048000	2008-01-28	905	A
USGS	14048000	2008-01-29	911	A
USGS	14048000	2008-01-30	1100	A
USGS	14048000	2008-01-31	1060	A
USGS	14048000	2008-02-01	920	A
USGS	14048000	2008-02-02	884	A
USGS	14048000	2008-02-03	879	A
USGS	14048000	2008-02-04	843	A
USGS	14048000	2008-02-05	830	A
USGS	14048000	2008-02-06	823	A
USGS	14048000	2008-02-07	822	A
USGS	14048000	2008-02-08	813	A
USGS	14048000	2008-02-09	842	A
USGS	14048000	2008-02-10	884	A
USGS	14048000	2008-02-11	929	A
USGS	14048000	2008-02-12	1080	A
USGS	14048000	2008-02-13	1210	A
USGS	14048000	2008-02-14	1360	A
USGS	14048000	2008-02-15	1420	A
USGS	14048000	2008-02-16	1510	A
USGS	14048000	2008-02-17	1470	A
USGS	14048000	2008-02-18	1480	A
USGS	14048000	2008-02-19	1550	A
USGS	14048000	2008-02-20	1560	A
USGS	14048000	2008-02-21	1600	A
USGS	14048000	2008-02-22	1740	A
USGS	14048000	2008-02-23	1950	A
USGS	14048000	2008-02-24	2280	A
USGS	14048000	2008-02-25	2500	A
USGS	14048000	2008-02-26	2760	A
USGS	14048000	2008-02-27	3520	A
USGS	14048000	2008-02-28	3640	A
USGS	14048000	2008-02-29	3620	A
USGS	14048000	2008-03-01	3760	A
USGS	14048000	2008-03-02	4560	A
USGS	14048000	2008-03-03	5550	A
USGS	14048000	2008-03-04	4480	A
USGS	14048000	2008-03-05	3890	A
USGS	14048000	2008-03-06	3460	A
USGS	14048000	2008-03-07	3040	A
USGS	14048000	2008-03-08	2810	A
USGS	14048000	2008-03-09	2780	A
USGS	14048000	2008-03-10	2870	A
USGS	14048000	2008-03-11	3330	A
USGS	14048000	2008-03-12	3970	A
USGS	14048000	2008-03-13	5620	A
USGS	14048000	2008-03-14	5480	A
USGS	14048000	2008-03-15	5380	A
USGS	14048000	2008-03-16	4880	A
USGS	14048000	2008-03-17	4360	A
USGS	14048000	2008-03-18	3970	A
USGS	14048000	2008-03-19	3750	A
USGS	14048000	2008-03-20	4790	A
USGS	14048000	2008-03-21	5570	A
USGS	14048000	2008-03-22	4870	A
USGS	14048000	2008-03-23	4260	A
USGS	14048000	2008-03-24	3800	A
USGS	14048000	2008-03-25	3870	A
USGS	14048000	2008-03-26	4380	A
USGS	14048000	2008-03-27	4140	A
USGS	14048000	2008-03-28	3980	A
USGS	14048000	2008-03-29	3660	A
USGS	14048000	2008-03-30	3360	A
USGS	14048000	2008-03-31	3060	A
USGS	14048000	2008-04-01	2990	A
USGS	14048000	2008-04-02	2760	A
USGS	14048000	2008-04-03	2590	A
USGS	14048000	2008-04-04	2480	A
USGS	14048000	2008-04-05	2440	A
USGS	14048000	2008-04-06	2600	A
USGS	14048000	2008-04-07	2620	A
USGS	14048000	2008-04-08	2640	A
USGS	14048000	2008-04-09	2810	A
USGS	14048000	2008-04-10	2840	A
USGS	14048000	2008-04-11	2920	A
USGS	14048000	2008-04-12	2980	A
USGS	14048000	2008-04-13	3260	A
USGS	14048000	2008-04-14	4620	A
USGS	14048000	2008-04-15	8470	A
USGS	14048000	2008-04-16	9270	A
USGS	14048000	2008-04-17	7290	A
USGS	14048000	2008-04-18	6100	A
USGS	14048000	2008-04-19	6010	A
USGS	14048000	2008-04-20	6660	A
USGS	14048000	2008-04-21	6360	A
USGS	14048000	2008-04-22	5600	A
USGS	14048000	2008-04-23	5030	A
USGS	14048000	2008-04-24	4770	A
USGS	14048000	2008-04-25	5040	A
USGS	14048000	2008-04-26	4720	A
USGS	14048000	2008-04-27	4450	A
USGS	14048000	2008-04-28	4620	A
USGS	14048000	2008-04-29	5560	A
USGS	14048000	2008-04-30	7880	A
USGS	14048000	2008-05-01	8990	A
USGS	14048000	2008-05-02	7660	A
USGS	14048000	2008-05-03	6580	A
USGS	14048000	2008-05-04	6320	A
USGS	14048000	2008-05-05	6700	A
USGS	14048000	2008-05-06	8260	A
USGS	14048000	2008-05-07	10300	A
USGS	14048000	2008-05-08	10900	A
USGS	14048000	2008-05-09	10200	A
USGS	14048000	2008-05-10	9360	A
USGS	14048000	2008-05-11	8550	A
USGS	14048000	2008-05-12	8170	A
USGS	14048000	2008-05-13	8060	A
USGS	14048000	2008-05-14	7540	A
USGS	14048000	2008-05-15	7510	A
USGS	14048000	2008-05-16	9720	A
USGS	14048000	2008-05-17	12200	A
USGS	14048000	2008-05-18	13400	A
USGS	14048000	2008-05-19	14500	A
USGS	14048000	2008-05-20	14500	A
USGS	14048000	2008-05-21	13000	A
USGS	14048000	2008-05-22	12000	A
USGS	14048000	2008-05-23	10300	A
USGS	14048000	2008-05-24	8880	A
USGS	14048000	2008-05-25	8770	A
USGS	14048000	2008-05-26	8190	A
USGS	14048000	2008-05-27	7680	A
USGS	14048000	2008-05-28	7610	A
USGS	14048000	2008-05-29	8770	A
USGS	14048000	2008-05-30	11800	A
USGS	14048000	2008-05-31	12500	A
USGS	14048000	2008-06-01	11400	A
USGS	14048000	2008-06-02	11200	A
USGS	14048000	2008-06-03	10600	A
USGS	14048000	2008-06-04	9420	A
USGS	14048000	2008-06-05	9570	A
USGS	14048000	2008-06-06	8710	A
USGS	14048000	2008-06-07	7580	A
USGS	14048000	2008-06-08	6880	A
USGS	14048000	2008-06-09	6180	A
USGS	14048000	2008-06-10	5480	A
USGS	14048000	2008-06-11	5090	A
USGS	14048000	2008-06-12	5120	A
USGS	14048000	2008-06-13	5330	A
USGS	14048000	2008-06-14	5130	A
USGS	14048000	2008-06-15	4790	A
USGS	14048000	2008-06-16	4500	A
USGS	14048000	2008-06-17	4220	A
USGS	14048000	2008-06-18	4010	A
USGS	14048000	2008-06-19	3830	A
USGS	14048000	2008-06-20	3620	A
USGS	14048000	2008-06-21	3370	A
USGS	14048000	2008-06-22	3120	A
USGS	14048000	2008-06-23	2990	A
USGS	14048000	2008-06-24	2930	A
USGS	14048000	2008-06-25	2680	A
USGS	14048000	2008-06-26	2420	A
USGS	14048000	2008-06-27	2220	A
USGS	14048000	2008-06-28	2060	A
USGS	14048000	2008-06-29	1910	A
USGS	14048000	2008-06-30	1820	A
USGS	14048000	2008-07-01	1730	A
USGS	14048000	2008-07-02	1640	A
USGS	14048000	2008-07-03	1570	A
USGS	14048000	2008-07-04	1490	A
USGS	14048000	2008-07-05	1400	A
USGS	14048000	2008-07-06	1290	A
USGS	14048000	2008-07-07	1220	A
USGS	14048000	2008-07-08	1190	A
USGS	14048000	2008-07-09	1070	A
USGS	14048000	2008-07-10	945	A
USGS	14048000	2008-07-11	859	A
USGS	14048000	2008-07-12	779	A
USGS	14048000	2008-07-13	713	A
USGS	14048000	2008-07-14	662	A
USGS	14048000	2008-07-15	630	A
USGS	14048000	2008-07-16	584	A
USGS	14048000	2008-07-17	539	A
USGS	14048000	2008-07-18	502	A
USGS	14048000	2008-07-19	469	A
USGS	14048000	2008-07-20	443	A
USGS	14048000	2008-07-21	410	A
USGS	14048000	2008-07-22	394	A
USGS	14048000	2008-07-23	383	A
USGS	14048000	2008-07-24	365	A
USGS	14048000	2008-07-25	338	A
USGS	14048000	2008-07-26	320	A
USGS	14048000	2008-07-27	318	A
USGS	14048000	2008-07-28	306	A
USGS	14048000	2008-07-29	290	A
USGS	14048000	2008-07-30	277	A
USGS	14048000	2008-07-31	265	A
USGS	14048000	2008-08-01	247	A
USGS	14048000	2008-08-02	231	A
USGS	14048000	2008-08-03	225	A
USGS	14048000	2008-08-04	221	A
USGS	14048000	2008-08-05	215	A
USGS	14048000	2008-08-06	207	A
USGS	14048000	2008-08-07	200	A
USGS	14048000	2008-08-08	195	A
USGS	14048000	2008-08-09	185	A
USGS	14048000	2008-08-10	181	A
USGS	14048000	2008-08-11	174	A
USGS	14048000	2008-08-12	182	A
USGS	14048000	2008-08-13	188	A
USGS	14048000	2008-08-14	186	A
USGS	14048000	2008-08-15	172	A
USGS	14048000	2008-08-16	159	A
USGS	14048000	2008-08-17	152	A
USGS	14048000	2008-08-18	139	A
USGS	14048000	2008-08-19	134	A
USGS	14048000	2008-08-20	135	A
USGS	14048000	2008-08-21	142	A
USGS	14048000	2008-08-22	136	A
USGS	14048000	2008-08-23	132	A
USGS	14048000	2008-08-24	134	A
USGS	14048000	2008-08-25	139	A
USGS	14048000	2008-08-26	161	A
