"","tag_code","event_site_name","start_time","end_time","event_site_basin_name","event_site_subbasin_name","event_site_latitude","event_site_longitude"
"153","3D9.1BF1B08040","McNary Adult Fishways (combined)",2006-09-27 08:35:04,2006-09-27 09:36:13,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"154","3D9.1BF1B084BE","Bonneville Adult Fishways (combined)",2005-08-13 06:44:20,2005-08-13 07:48:06,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"155","3D9.1BF1B084BE","Bonneville Adult Fishways (combined)",2007-08-09 00:49:59,2007-08-09 01:58:38,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"156","3D9.1BF1B084BE","JD1 - John Day River, McDonald Ferry",2007-10-20 16:06:33,2007-10-20 16:07:08,"John Day","Lower John Day",45.59574,-120.410928
"157","3D9.1BF1B09551","Bonneville Adult Fishways (combined)",2006-08-19 03:16:55,2006-08-19 05:59:58,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"158","3D9.1BF1B09551","McNary Adult Fishways (combined)",2006-09-23 15:51:51,2006-09-23 16:04:32,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"159","3D9.1BF1B09551","McNary Adult Fishways (combined)",2006-09-23 22:59:20,2006-09-23 22:59:34,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"160","3D9.1BF1B09551","ICH - Ice Harbor Dam (Combined)",2006-10-01 00:35:01,2006-10-01 00:41:04,"Lower Snake","Lower Snake",46.249527,-118.879964
"161","3D9.1BF1B09551","Lower Granite Dam Adult Fishways (combined)",2006-10-07 04:14:06,2006-10-07 05:21:10,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"162","3D9.1BF1B0B719","Bonneville Adult Fishways (combined)",2005-08-07 08:10:45,2005-08-07 08:21:37,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"163","3D9.1BF1B0B719","McNary Adult Fishways (combined)",2005-08-19 06:15:59,2005-08-19 07:27:27,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"164","3D9.1BF1B0D192","Bonneville Adult Fishways (combined)",2005-09-16 08:25:22,2005-09-16 09:39:45,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"165","3D9.1BF1B0D192","McNary Adult Fishways (combined)",2005-09-27 01:58:20,2005-09-27 03:11:58,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"166","3D9.1BF1B0DD76","Bonneville Adult Fishways (combined)",2005-08-10 00:11:02,2005-08-10 00:15:34,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"167","3D9.1BF1B105B2","Bonneville Adult Fishways (combined)",2005-07-24 02:12:31,2005-07-24 04:40:35,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"168","3D9.1BF1B105B2","McNary Adult Fishways (combined)",2005-10-07 04:12:59,2005-10-07 05:37:53,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"169","3D9.1BF1B105B2","Bonneville Adult Fishways (combined)",2007-08-11 09:39:30,2007-08-11 12:28:56,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"170","3D9.1BF1B105B2","JD1 - John Day River, McDonald Ferry",2007-10-09 11:41:32,2007-10-09 11:54:50,"John Day","Lower John Day",45.59574,-120.410928
"171","3D9.1BF1B10A33","Bonneville Adult Fishways (combined)",2006-07-22 02:48:45,2006-07-22 03:43:35,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"172","3D9.1BF1B10A33","McNary Adult Fishways (combined)",2006-11-10 18:52:31,2006-11-10 21:02:45,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"173","3D9.1BF1B114FF","Bonneville Adult Fishways (combined)",2005-08-12 07:18:02,2005-08-12 08:09:54,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"174","3D9.1BF1B114FF","McNary Adult Fishways (combined)",2005-11-10 02:14:16,2005-11-10 02:32:47,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"175","3D9.1BF1B114FF","JDJ - John Day Dam Juvenile",2006-05-20 23:13:47,2006-05-20 23:13:47,"Middle Columbia","Middle Columbia-Hood",45.710014,-120.692581
"176","3D9.1BF1B114FF","TWX - Estuary Towed Array (Exp.)",2006-05-26 02:30:40,2006-05-26 02:30:47,"Lower Columbia","Lower Columbia-Clatskanie",46.142688,-123.335061
"177","3D9.1BF1B12D5F","Bonneville Adult Fishways (combined)",2005-07-26 21:46:10,2005-07-27 00:30:37,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"178","3D9.1BF1B12D5F","McNary Adult Fishways (combined)",2005-09-18 10:45:01,2005-09-18 12:26:00,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"179","3D9.1BF1B12D5F","MCJ - McNary Dam Juvenile",2005-09-22 09:26:08,2005-09-22 09:26:18,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"180","3D9.1BF1B13613","Bonneville Adult Fishways (combined)",2005-08-09 03:41:19,2005-08-09 05:42:26,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"181","3D9.1BF1B13613","McNary Adult Fishways (combined)",2005-09-12 10:51:12,2005-09-12 11:00:29,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"182","3D9.1BF1B17AF1","Bonneville Adult Fishways (combined)",2006-08-16 02:12:31,2006-08-16 03:04:07,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"183","3D9.1BF1B1F527","Bonneville Adult Fishways (combined)",2005-07-02 01:21:19,2005-07-02 01:26:00,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"184","3D9.1BF1B1F54D","Bonneville Adult Fishways (combined)",2005-07-31 05:06:08,2005-07-31 05:12:36,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"185","3D9.1BF1B1F54D","McNary Adult Fishways (combined)",2005-09-28 23:24:16,2005-09-29 00:59:58,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"186","3D9.1BF1B26FF3","Bonneville Adult Fishways (combined)",2006-08-05 02:36:08,2006-08-05 08:40:59,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"187","3D9.1BF1B26FF3","McNary Adult Fishways (combined)",2006-11-15 12:30:49,2006-11-15 12:50:16,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"188","3D9.1BF1B26FF3","McNary Adult Fishways (combined)",2006-11-15 22:51:05,2006-11-15 22:51:17,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"189","3D9.1BF1B387D6","Bonneville Adult Fishways (combined)",2005-08-10 23:50:49,2005-08-11 01:12:02,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"190","3D9.1BF1B387D6","McNary Adult Fishways (combined)",2005-08-27 22:04:25,2005-08-27 23:25:22,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"191","3D9.1BF1B387D6","McNary Adult Fishways (combined)",2005-09-06 23:43:26,2005-09-07 02:35:41,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"192","3D9.1BF1B39239","Bonneville Adult Fishways (combined)",2006-06-29 08:06:10,2006-06-29 10:45:41,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"193","3D9.1BF1B39239","McNary Adult Fishways (combined)",2006-07-12 23:33:55,2006-07-13 01:56:12,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"194","3D9.1BF1B566D2","Bonneville Adult Fishways (combined)",2005-08-03 22:58:04,2005-08-04 00:18:20,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"195","3D9.1BF1B566D2","JDJ - John Day Dam Juvenile",2005-08-30 08:19:28,2005-08-30 08:19:28,"Middle Columbia","Middle Columbia-Hood",45.710014,-120.692581
"196","3D9.1BF1B566D2","McNary Adult Fishways (combined)",2005-11-06 06:09:55,2005-11-06 07:30:42,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"197","3D9.1BF1B566D2","ICH - Ice Harbor Dam (Combined)",2005-11-09 01:47:01,2005-11-09 01:48:54,"Lower Snake","Lower Snake",46.249527,-118.879964
"198","3D9.1BF1B566D2","Lower Granite Dam Adult Fishways (combined)",2005-11-15 09:33:31,2005-11-15 11:20:47,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"199","3D9.1BF1B566D2","GOJ - Little Goose Dam Juvenile",2006-04-02 00:37:17,2006-04-02 00:37:17,"Lower Snake","Lower Snake-Tucannon",46.582381,-118.031607
"200","3D9.1BF1B56AE5","Bonneville Adult Fishways (combined)",2005-07-18 07:01:21,2005-07-18 07:13:36,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"201","3D9.1BF1B56AE5","McNary Adult Fishways (combined)",2005-09-14 01:05:58,2005-09-14 02:37:24,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"202","3D9.1BF1B56DF4","Bonneville Adult Fishways (combined)",2005-07-23 10:07:36,2005-07-23 10:31:55,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"203","3D9.1BF1B56DF4","Bonneville Adult Fishways (combined)",2005-07-23 21:58:51,2005-07-23 22:12:15,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"204","3D9.1BF1B56DF4","McNary Adult Fishways (combined)",2005-10-05 07:21:44,2005-10-05 08:37:20,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"205","3D9.1BF1B8E7EA","Bonneville Adult Fishways (combined)",2005-07-15 02:06:46,2005-07-15 03:34:40,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"206","3D9.1BF1B9CC0F","Bonneville Adult Fishways (combined)",2005-07-15 03:16:17,2005-07-15 05:03:18,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"207","3D9.1BF1B9CC0F","McNary Adult Fishways (combined)",2005-07-22 01:11:32,2005-07-22 02:38:42,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"208","3D9.1BF1B9CEF4","Bonneville Adult Fishways (combined)",2005-07-06 06:59:52,2005-07-06 08:53:55,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"209","3D9.1BF1BA4EA4","Bonneville Adult Fishways (combined)",2006-07-06 08:12:15,2006-07-06 08:24:08,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"210","3D9.1BF1BA4EA4","Bonneville Adult Fishways (combined)",2006-07-06 21:35:14,2006-07-06 21:48:51,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"211","3D9.1BF1BA8130","Bonneville Adult Fishways (combined)",2005-08-09 10:06:07,2005-08-09 10:34:50,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"212","3D9.1BF1BA84E0","Bonneville Adult Fishways (combined)",2006-08-03 00:36:53,2006-08-03 01:56:13,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"213","3D9.1BF1BA84E0","McNary Adult Fishways (combined)",2006-09-04 00:43:15,2006-09-04 01:49:15,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"214","3D9.1BF1BA84E0","MCJ - McNary Dam Juvenile",2006-09-06 20:09:40,2006-09-06 20:09:46,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"215","3D9.1BF1BA84E0","McNary Adult Fishways (combined)",2006-09-06 23:54:52,2006-09-07 01:31:36,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"216","3D9.1BF1BA84E0","ICH - Ice Harbor Dam (Combined)",2006-10-05 05:21:38,2006-10-05 05:30:25,"Lower Snake","Lower Snake",46.249527,-118.879964
"217","3D9.1BF1BA84E0","ICH - Ice Harbor Dam (Combined)",2006-12-09 07:53:12,2006-12-09 07:53:19,"Lower Snake","Lower Snake",46.249527,-118.879964
"218","3D9.1BF1BA8AFE","Bonneville Adult Fishways (combined)",2006-07-23 04:03:07,2006-07-23 05:04:47,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"219","3D9.1BF1BA8AFE","McNary Adult Fishways (combined)",2006-09-03 06:18:50,2006-09-03 08:55:45,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"220","3D9.1BF1BA98FE","Bonneville Adult Fishways (combined)",2005-07-23 03:20:30,2005-07-23 04:56:57,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"221","3D9.1BF1BA98FE","McNary Adult Fishways (combined)",2005-08-29 23:14:55,2005-08-30 00:58:08,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"222","3D9.1BF1BA98FE","TMJ - 3-Mile Falls Dam Smolt Bypass",2006-04-21 16:45:55,2006-04-21 16:45:55,"Middle Columbia","Umatilla",45.882307,-119.325853
"223","3D9.1BF1BA98FE","TMA - 3-Mile Falls Dam Adult Fishway",2006-04-26 09:43:01,2006-04-26 09:43:01,"Middle Columbia","Umatilla",45.882124,-119.323066
"224","3D9.1BF1BAA6B1","Bonneville Adult Fishways (combined)",2006-07-16 07:57:28,2006-07-16 09:03:10,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"225","3D9.1BF1BAA6B1","McNary Adult Fishways (combined)",2006-11-05 05:23:04,2006-11-05 06:44:48,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"226","3D9.1BF1BABCAA","Bonneville Adult Fishways (combined)",2006-07-13 10:17:46,2006-07-13 12:00:32,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"227","3D9.1BF1BAD6F3","Bonneville Adult Fishways (combined)",2005-09-04 05:37:33,2005-09-04 05:48:17,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"228","3D9.1BF1BAD6F3","McNary Adult Fishways (combined)",2005-09-09 21:22:29,2005-09-09 23:28:57,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"229","3D9.1BF1BAD6F3","ICH - Ice Harbor Dam (Combined)",2005-09-11 22:42:46,2005-09-11 23:00:45,"Lower Snake","Lower Snake",46.249527,-118.879964
"230","3D9.1BF1BAD6F3","Lower Granite Dam Adult Fishways (combined)",2005-09-19 07:39:20,2005-09-19 09:29:15,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"231","3D9.1BF1BAD6F3","GRJ - Lower Granite Dam Juvenile",2006-03-29 13:20:33,2006-03-29 13:20:34,"Lower Snake","Lower Snake-Tucannon",46.660394,-117.436261
"232","3D9.1BF1BAD81A","Bonneville Adult Fishways (combined)",2005-07-31 00:44:32,2005-07-31 02:28:17,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"233","3D9.1BF1BAD81A","McNary Adult Fishways (combined)",2005-09-20 23:04:28,2005-09-21 00:29:56,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"234","3D9.1BF1BAD81A","ICH - Ice Harbor Dam (Combined)",2005-09-24 08:38:26,2005-09-24 08:43:52,"Lower Snake","Lower Snake",46.249527,-118.879964
"235","3D9.1BF1BAD81A","Lower Granite Dam Adult Fishways (combined)",2005-09-30 02:59:16,2005-09-30 03:59:43,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"236","3D9.1BF1CE00DF","Bonneville Adult Fishways (combined)",2005-07-19 06:23:23,2005-07-19 07:47:17,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"237","3D9.1BF1CE1415","Bonneville Adult Fishways (combined)",2005-07-26 23:44:26,2005-07-27 01:30:51,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"238","3D9.1BF1CE1415","McNary Adult Fishways (combined)",2005-08-03 08:31:12,2005-08-03 10:12:39,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"239","3D9.1BF1CE1415","McNary Adult Fishways (combined)",2005-08-19 05:49:55,2005-08-19 07:47:59,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"240","3D9.1BF1CE14A9","Bonneville Adult Fishways (combined)",2006-07-08 00:32:46,2006-07-08 01:40:50,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"241","3D9.1BF1CE18EE","Bonneville Adult Fishways (combined)",2005-07-28 10:20:18,2005-07-28 10:30:24,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"242","3D9.1BF1CEF4A4","Bonneville Adult Fishways (combined)",2005-07-16 08:11:41,2005-07-16 08:17:38,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"243","3D9.1BF1CEFBEF","Bonneville Adult Fishways (combined)",2005-07-21 00:01:16,2005-07-21 01:56:22,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"244","3D9.1BF1CEFC4F","Bonneville Adult Fishways (combined)",2005-07-27 03:31:25,2005-07-27 07:21:08,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"245","3D9.1BF1CEFC4F","McNary Adult Fishways (combined)",2005-09-14 23:59:14,2005-09-15 01:01:02,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"246","3D9.1BF1CEFC4F","ICH - Ice Harbor Dam (Combined)",2005-11-22 09:44:21,2005-11-22 09:51:58,"Lower Snake","Lower Snake",46.249527,-118.879964
"247","3D9.1BF1CEFC4F","ICH - Ice Harbor Dam (Combined)",2006-04-01 03:55:49,2006-04-01 03:55:59,"Lower Snake","Lower Snake",46.249527,-118.879964
"248","3D9.1BF1CEFC4F","MCJ - McNary Dam Juvenile",2006-04-04 01:07:56,2006-04-04 01:15:44,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"249","3D9.1BF1CEFEFA","Bonneville Adult Fishways (combined)",2005-08-05 00:15:30,2005-08-05 00:31:40,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"250","3D9.1BF1CEFEFA","Bonneville Adult Fishways (combined)",2006-09-14 09:18:15,2006-09-14 10:38:28,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"251","3D9.1BF1CEFEFA","McNary Adult Fishways (combined)",2006-10-26 00:41:18,2006-10-26 03:56:37,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"252","3D9.1BF1CF00FD","Bonneville Adult Fishways (combined)",2006-08-05 22:19:39,2006-08-06 00:48:03,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"253","3D9.1BF1CF02D3","Bonneville Adult Fishways (combined)",2006-08-12 07:56:19,2006-08-12 08:54:23,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"254","3D9.1BF1CF02D3","McNary Adult Fishways (combined)",2006-09-29 02:44:53,2006-09-29 03:53:42,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"255","3D9.1BF1CF02D3","MCJ - McNary Dam Juvenile",2006-11-10 00:14:57,2006-11-10 00:15:06,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"256","3D9.1BF1CF03E7","Bonneville Adult Fishways (combined)",2005-08-21 00:23:03,2005-08-21 01:38:26,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"257","3D9.1BF1CF049C","Bonneville Adult Fishways (combined)",2005-07-25 01:19:54,2005-07-25 02:53:52,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"258","3D9.1BF1CF049C","McNary Adult Fishways (combined)",2005-08-02 00:42:46,2005-08-02 00:55:53,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"259","3D9.1BF1CF049C","ICH - Ice Harbor Dam (Combined)",2005-10-07 22:50:28,2005-10-07 23:44:23,"Lower Snake","Lower Snake",46.249527,-118.879964
"260","3D9.1BF1CF049C","Lower Granite Dam Adult Fishways (combined)",2005-10-14 04:07:59,2005-10-14 05:22:30,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"261","3D9.1BF1CF049C","GRJ - Lower Granite Dam Juvenile",2006-05-09 08:31:01,2006-05-09 08:31:01,"Lower Snake","Lower Snake-Tucannon",46.660394,-117.436261
"262","3D9.1BF1CF04A0","Bonneville Adult Fishways (combined)",2006-07-15 06:58:56,2006-07-15 08:55:32,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"263","3D9.1BF1CF04A0","McNary Adult Fishways (combined)",2006-07-21 12:21:21,2006-07-21 14:57:39,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"264","3D9.1BF1CF04A0","McNary Adult Fishways (combined)",2006-07-21 20:59:13,2006-07-21 21:14:44,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"265","3D9.1BF1CF04A0","ICH - Ice Harbor Dam (Combined)",2006-07-25 11:29:05,2006-07-25 11:30:22,"Lower Snake","Lower Snake",46.249527,-118.879964
"266","3D9.1BF1CF04A0","Lower Granite Dam Adult Fishways (combined)",2006-09-01 09:26:10,2006-09-01 09:26:11,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"267","3D9.1BF1CF04A0","Lower Granite Dam Adult Fishways (combined)",2006-09-02 03:06:06,2006-09-02 03:11:06,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"268","3D9.1BF1CF08C7","Bonneville Adult Fishways (combined)",2006-07-25 08:33:47,2006-07-25 08:42:06,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"269","3D9.1BF1CF08C7","McNary Adult Fishways (combined)",2006-10-06 04:09:22,2006-10-06 05:16:46,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"270","3D9.1BF1CF08C7","McNary Adult Fishways (combined)",2006-10-11 00:59:18,2006-10-11 02:12:03,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"271","3D9.1BF1CF08C7","MCJ - McNary Dam Juvenile",2006-11-12 23:08:40,2006-11-12 23:08:55,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"272","3D9.1BF1CF08C7","McNary Adult Fishways (combined)",2006-11-17 04:09:32,2006-11-17 05:19:15,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"273","3D9.1BF1CF0EDC","Bonneville Adult Fishways (combined)",2005-08-07 00:47:03,2005-08-07 02:22:35,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"274","3D9.1BF1CF0EDC","McNary Adult Fishways (combined)",2005-09-17 23:02:49,2005-09-18 00:13:50,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"275","3D9.1BF1CF0EDC","McNary Adult Fishways (combined)",2005-10-04 07:35:38,2005-10-04 09:07:06,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"276","3D9.1BF1CF0EDC","ICH - Ice Harbor Dam (Combined)",2005-10-12 03:05:41,2005-10-12 03:28:36,"Lower Snake","Lower Snake",46.249527,-118.879964
"277","3D9.1BF1CF0EDC","JDJ - John Day Dam Juvenile",2006-06-02 21:33:23,2006-06-02 21:33:24,"Middle Columbia","Middle Columbia-Hood",45.710014,-120.692581
