"Tag Code","Mark File Name","Site Name","First Time Value","Last Time Value","First Antenna Group Name","Last Antenna Group Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Release Site Name","Count","First Obs Date Max"
"3D9.1BF1A7DDA0","WHW04121.MS1","BO3 - Bonneville WA Shore Ladder/AFF","8/20/2006 12:58:05 AM","8/20/2006 2:14:47 AM","WEIR 34","WEIR 59","4/30/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/20/2006"
"3D9.1BF1A7DDA0","WHW04121.MS1","BO4 - Bonneville WA Ladder Slots","8/20/2006 4:48:15 AM","8/20/2006 5:14:34 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/30/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/20/2006"
"3D9.1BF1A93586","WHW05298.SF1","BO1 - Bonneville Bradford Is. Ladder","7/20/2007 1:07:22 PM","7/20/2007 2:25:42 PM","B-BRANCH WEIR 45","VERTICAL SLOT DETECTORS","10/25/2005","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/20/2007"
"3D9.1BF1B08040","WHW04119.MS1","BO1 - Bonneville Bradford Is. Ladder","8/15/2006 4:16:23 PM","8/15/2006 5:22:15 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/28/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/15/2006"
"3D9.1BF1B084BE","WHW04120.MF1","BO3 - Bonneville WA Shore Ladder/AFF","8/13/2005 1:44:20 PM","8/9/2007 8:19:27 AM","WEIR 34","WEIR 59","4/29/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","08/13/2005"
"3D9.1BF1B084BE","WHW04120.MF1","BO4 - Bonneville WA Ladder Slots","8/13/2005 2:41:59 PM","8/9/2007 8:58:38 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/29/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","08/13/2005"
"3D9.1BF1B09551","WHW03287.SF1","BO2 - Bonneville Cascades Is. Ladder","8/19/2006 10:16:55 AM","8/19/2006 11:05:37 AM","WEIR 45","WEIR 52","10/14/2003","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/19/2006"
"3D9.1BF1B09551","WHW03287.SF1","BO4 - Bonneville WA Ladder Slots","8/19/2006 12:53:46 PM","8/19/2006 12:59:58 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","10/14/2003","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/19/2006"
"3D9.1BF1B0B719","WHW04119.MS1","BO1 - Bonneville Bradford Is. Ladder","8/7/2005 3:10:45 PM","8/7/2005 3:21:37 PM","RIGHT BRANCH WEIR 43","RIGHT BRANCH WEIR 50","4/28/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/07/2005"
"3D9.1BF1B0D192","WHW03288.SF1","BO3 - Bonneville WA Shore Ladder/AFF","9/16/2005 3:25:22 PM","9/16/2005 3:57:24 PM","WEIR 34","WEIR 59","10/15/2003","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","09/16/2005"
"3D9.1BF1B0D192","WHW03288.SF1","BO4 - Bonneville WA Ladder Slots","9/16/2005 4:35:19 PM","9/16/2005 4:39:45 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","10/15/2003","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","09/16/2005"
"3D9.1BF1B0DD76","WHW04113.MS1","BO1 - Bonneville Bradford Is. Ladder","8/10/2005 7:11:02 AM","8/10/2005 7:15:34 AM","RIGHT BRANCH WEIR 44","RIGHT BRANCH WEIR 50","4/22/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/10/2005"
"3D9.1BF1B105B2","WHW04113.MS1","BO2 - Bonneville Cascades Is. Ladder","8/11/2007 4:39:30 PM","8/11/2007 4:51:38 PM","WEIR 45","WEIR 52","4/22/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/11/2007"
"3D9.1BF1B105B2","WHW04113.MS1","BO3 - Bonneville WA Shore Ladder/AFF","7/24/2005 9:12:31 AM","7/24/2005 9:54:30 AM","WEIR 34","WEIR 59","4/22/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/24/2005"
"3D9.1BF1B105B2","WHW04113.MS1","BO4 - Bonneville WA Ladder Slots","7/24/2005 11:30:28 AM","8/11/2007 7:28:56 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/22/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/24/2005"
"3D9.1BF1B10A33","WHW04118.MF1","BO1 - Bonneville Bradford Is. Ladder","7/22/2006 9:48:45 AM","7/22/2006 10:43:35 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/27/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/22/2006"
"3D9.1BF1B114FF","WHW04113.MS1","BO1 - Bonneville Bradford Is. Ladder","8/12/2005 2:18:02 PM","8/12/2005 3:09:54 PM","RIGHT BRANCH WEIR 43","RIGHT BRANCH WEIR 50","4/22/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/12/2005"
"3D9.1BF1B12D5F","WHW04036.MS1","BO2 - Bonneville Cascades Is. Ladder","7/27/2005 4:46:10 AM","7/27/2005 4:54:31 AM","WEIR 46","WEIR 51","2/5/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/27/2005"
"3D9.1BF1B12D5F","WHW04036.MS1","BO4 - Bonneville WA Ladder Slots","7/27/2005 7:22:33 AM","7/27/2005 7:30:37 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","2/5/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/27/2005"
"3D9.1BF1B13613","WHW04016.SF1","BO3 - Bonneville WA Shore Ladder/AFF","8/9/2005 10:41:19 AM","8/9/2005 11:23:24 AM","WEIR 35","WEIR 59","1/16/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/09/2005"
"3D9.1BF1B13613","WHW04016.SF1","BO4 - Bonneville WA Ladder Slots","8/9/2005 12:35:46 PM","8/9/2005 12:42:26 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","1/16/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/09/2005"
"3D9.1BF1B17AF1","WHW04113.MS1","BO1 - Bonneville Bradford Is. Ladder","8/16/2006 9:12:31 AM","8/16/2006 10:04:07 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/22/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/16/2006"
"3D9.1BF1B1F527","WHW04114.MS1","BO4 - Bonneville WA Ladder Slots","7/2/2005 8:21:19 AM","7/2/2005 8:26:00 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/23/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/02/2005"
"3D9.1BF1B1F54D","WHW04113.MS1","BO1 - Bonneville Bradford Is. Ladder","7/31/2005 12:06:08 PM","7/31/2005 12:12:36 PM","RIGHT BRANCH WEIR 43","RIGHT BRANCH WEIR 50","4/22/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/31/2005"
"3D9.1BF1B26FF3","WHW04119.MS1","BO3 - Bonneville WA Shore Ladder/AFF","8/5/2006 9:36:08 AM","8/5/2006 10:22:15 AM","WEIR 34","WEIR 59","4/28/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/05/2006"
"3D9.1BF1B26FF3","WHW04119.MS1","BO4 - Bonneville WA Ladder Slots","8/5/2006 3:33:21 PM","8/5/2006 3:40:59 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/28/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/05/2006"
"3D9.1BF1B387D6","WHW04104.MS1","BO3 - Bonneville WA Shore Ladder/AFF","8/11/2005 6:50:49 AM","8/11/2005 7:33:23 AM","WEIR 34","WEIR 59","4/13/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/11/2005"
"3D9.1BF1B387D6","WHW04104.MS1","BO4 - Bonneville WA Ladder Slots","8/11/2005 8:04:48 AM","8/11/2005 8:12:02 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/13/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/11/2005"
"3D9.1BF1B39239","WHW04107.MS1","BO3 - Bonneville WA Shore Ladder/AFF","6/29/2006 3:06:10 PM","6/29/2006 5:03:36 PM","WEIR 34","WEIR 59","4/16/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","06/29/2006"
"3D9.1BF1B39239","WHW04107.MS1","BO4 - Bonneville WA Ladder Slots","6/29/2006 5:39:03 PM","6/29/2006 5:45:41 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/16/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","06/29/2006"
"3D9.1BF1B566D2","WHW03290.SF1","BO3 - Bonneville WA Shore Ladder/AFF","8/4/2005 5:58:04 AM","8/4/2005 6:27:19 AM","WEIR 35","WEIR 55","10/17/2003","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/04/2005"
"3D9.1BF1B566D2","WHW03290.SF1","BO4 - Bonneville WA Ladder Slots","8/4/2005 7:09:27 AM","8/4/2005 7:18:20 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","10/17/2003","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/04/2005"
"3D9.1BF1B56AE5","WHW04057.MS1","BO2 - Bonneville Cascades Is. Ladder","7/18/2005 2:01:21 PM","7/18/2005 2:13:36 PM","WEIR 47","WEIR 52","2/26/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/18/2005"
"3D9.1BF1B56DF4","WHW04111.MS1","BO2 - Bonneville Cascades Is. Ladder","7/23/2005 5:07:36 PM","7/23/2005 5:31:55 PM","WEIR 45","WEIR 52","4/20/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/23/2005"
"3D9.1BF1B56DF4","WHW04111.MS1","BO4 - Bonneville WA Ladder Slots","7/24/2005 4:58:51 AM","7/24/2005 5:12:15 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/20/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/24/2005"
"3D9.1BF1B8E7EA","WHW04009.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/15/2005 9:06:46 AM","7/15/2005 9:48:56 AM","WEIR 34","WEIR 59","1/9/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/15/2005"
"3D9.1BF1B8E7EA","WHW04009.SF1","BO4 - Bonneville WA Ladder Slots","7/15/2005 10:25:44 AM","7/15/2005 10:34:40 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","1/9/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/15/2005"
"3D9.1BF1B9CC0F","WHW04119.MS1","BO3 - Bonneville WA Shore Ladder/AFF","7/15/2005 10:16:17 AM","7/15/2005 10:59:48 AM","WEIR 34","WEIR 55","4/28/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/15/2005"
"3D9.1BF1B9CC0F","WHW04119.MS1","BO4 - Bonneville WA Ladder Slots","7/15/2005 11:58:28 AM","7/15/2005 12:03:18 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/28/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/15/2005"
"3D9.1BF1B9CEF4","WHW04119.MS1","BO3 - Bonneville WA Shore Ladder/AFF","7/6/2005 1:59:52 PM","7/6/2005 2:29:33 PM","WEIR 34","WEIR 57","4/28/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/06/2005"
"3D9.1BF1B9CEF4","WHW04119.MS1","BO4 - Bonneville WA Ladder Slots","7/6/2005 3:48:20 PM","7/6/2005 3:53:55 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/28/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/06/2005"
"3D9.1BF1BA4EA4","WHW04120.MF1","BO2 - Bonneville Cascades Is. Ladder","7/6/2006 3:12:15 PM","7/6/2006 3:24:08 PM","WEIR 45","WEIR 52","4/29/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/06/2006"
"3D9.1BF1BA4EA4","WHW04120.MF1","BO4 - Bonneville WA Ladder Slots","7/7/2006 4:35:14 AM","7/7/2006 4:48:51 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/29/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/07/2006"
"3D9.1BF1BA8130","WHW03350.MS1","BO1 - Bonneville Bradford Is. Ladder","8/9/2005 5:06:07 PM","8/9/2005 5:34:50 PM","RIGHT BRANCH WEIR 43","RIGHT BRANCH WEIR 50","12/16/2003","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/09/2005"
"3D9.1BF1BA84E0","WHW04118.MF1","BO1 - Bonneville Bradford Is. Ladder","8/3/2006 7:36:53 AM","8/3/2006 8:56:13 AM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/27/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","08/03/2006"
"3D9.1BF1BA8AFE","WHW04112.MS1","BO1 - Bonneville Bradford Is. Ladder","7/23/2006 11:03:07 AM","7/23/2006 12:04:47 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/21/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/23/2006"
"3D9.1BF1BA98FE","WHW04112.MS1","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2005 10:20:30 AM","7/23/2005 11:00:31 AM","WEIR 35","WEIR 58","4/21/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/23/2005"
"3D9.1BF1BA98FE","WHW04112.MS1","BO4 - Bonneville WA Ladder Slots","7/23/2005 11:49:26 AM","7/23/2005 11:56:57 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/21/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/23/2005"
"3D9.1BF1BAA6B1","WHW04111.MS1","BO3 - Bonneville WA Shore Ladder/AFF","7/16/2006 2:57:28 PM","7/16/2006 3:31:08 PM","WEIR 34","WEIR 59","4/20/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/16/2006"
"3D9.1BF1BAA6B1","WHW04111.MS1","BO4 - Bonneville WA Ladder Slots","7/16/2006 3:57:13 PM","7/16/2006 4:03:10 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/20/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/16/2006"
"3D9.1BF1BABCAA","WHW04113.MF1","BO1 - Bonneville Bradford Is. Ladder","7/13/2006 5:17:46 PM","7/13/2006 7:00:32 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/22/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/13/2006"
"3D9.1BF1BAD6F3","WHW04120.MS1","BO1 - Bonneville Bradford Is. Ladder","9/4/2005 12:37:33 PM","9/4/2005 12:48:17 PM","LEFT BRANCH WEIR 43","LEFT BRANCH WEIR 50","4/29/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","09/04/2005"
"3D9.1BF1BAD81A","WHW03303.MS1","BO3 - Bonneville WA Shore Ladder/AFF","7/31/2005 7:44:32 AM","7/31/2005 8:25:10 AM","WEIR 34","WEIR 59","10/30/2003","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/31/2005"
"3D9.1BF1BAD81A","WHW03303.MS1","BO4 - Bonneville WA Ladder Slots","7/31/2005 9:09:25 AM","7/31/2005 9:28:17 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","10/30/2003","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/31/2005"
"3D9.1BF1CE00DF","WHW04134.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/19/2005 1:23:23 PM","7/19/2005 2:01:13 PM","WEIR 34","WEIR 59","5/13/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/19/2005"
"3D9.1BF1CE00DF","WHW04134.SF1","BO4 - Bonneville WA Ladder Slots","7/19/2005 2:33:46 PM","7/19/2005 2:47:17 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/13/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/19/2005"
"3D9.1BF1CE1415","WHW04130.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/27/2005 6:44:26 AM","7/27/2005 7:25:13 AM","WEIR 34","WEIR 59","5/9/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/27/2005"
"3D9.1BF1CE1415","WHW04130.SF1","BO4 - Bonneville WA Ladder Slots","7/27/2005 8:11:29 AM","7/27/2005 8:30:51 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/9/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/27/2005"
"3D9.1BF1CE14A9","WHW04140.MF1","BO3 - Bonneville WA Shore Ladder/AFF","7/8/2006 7:32:46 AM","7/8/2006 8:06:04 AM","WEIR 34","WEIR 59","5/19/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/08/2006"
"3D9.1BF1CE14A9","WHW04140.MF1","BO4 - Bonneville WA Ladder Slots","7/8/2006 8:35:40 AM","7/8/2006 8:40:50 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/19/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/08/2006"
"3D9.1BF1CE18EE","WHW04139.SF1","BO1 - Bonneville Bradford Is. Ladder","7/28/2005 5:20:18 PM","7/28/2005 5:30:24 PM","RIGHT BRANCH WEIR 43","RIGHT BRANCH WEIR 50","5/18/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/28/2005"
"3D9.1BF1CEF4A4","WHW04111.SF1","BO1 - Bonneville Bradford Is. Ladder","7/16/2005 3:11:41 PM","7/16/2005 3:17:38 PM","LEFT BRANCH WEIR 43","LEFT BRANCH WEIR 50","4/20/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/16/2005"
"3D9.1BF1CEFBEF","WHW04127.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/21/2005 7:01:16 AM","7/21/2005 7:48:32 AM","WEIR 34","WEIR 59","5/6/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/21/2005"
"3D9.1BF1CEFBEF","WHW04127.SF1","BO4 - Bonneville WA Ladder Slots","7/21/2005 8:36:48 AM","7/21/2005 8:56:22 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/6/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/21/2005"
"3D9.1BF1CEFC4F","WHW04131.JD1","BO3 - Bonneville WA Shore Ladder/AFF","7/27/2005 10:31:25 AM","7/27/2005 11:27:14 AM","WEIR 34","WEIR 59","5/10/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR1 - John Day River - mouth to North Fork John Day River (km 0-298)","1","07/27/2005"
"3D9.1BF1CEFC4F","WHW04131.JD1","BO4 - Bonneville WA Ladder Slots","7/27/2005 1:00:52 PM","7/27/2005 2:21:08 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/10/2004","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR1 - John Day River - mouth to North Fork John Day River (km 0-298)","1","07/27/2005"
